Symbol,Price,Quantity,EventTimeUtc,ReceiveTimeUtc,IsBuyerMaker
BTCUSDT,91182.01000000,0.01096000,2025-04-22T15:22:13.9520000Z,2025-04-22T15:22:12.7572720Z,True
BTCUSDT,91182.01000000,0.01000000,2025-04-22T15:22:14.0970000Z,2025-04-22T15:22:12.9018992Z,True
BTCUSDT,91182.01000000,0.00007000,2025-04-22T15:22:14.3820000Z,2025-04-22T15:22:13.1905104Z,True
BTCUSDT,91182.02000000,0.00024000,2025-04-22T15:22:14.5710000Z,2025-04-22T15:22:13.3750710Z,False
BTCUSDT,91182.02000000,0.00086000,2025-04-22T15:22:14.5710000Z,2025-04-22T15:22:13.3773261Z,False
BTCUSDT,91182.02000000,0.00078000,2025-04-22T15:22:14.6020000Z,2025-04-22T15:22:13.4108885Z,False
BTCUSDT,91182.02000000,0.00122000,2025-04-22T15:22:14.6020000Z,2025-04-22T15:22:13.4131781Z,False
BTCUSDT,91182.02000000,0.00200000,2025-04-22T15:22:14.6090000Z,2025-04-22T15:22:13.4150766Z,False
BTCUSDT,91182.01000000,0.00563000,2025-04-22T15:22:14.7030000Z,2025-04-22T15:22:13.5080707Z,True
BTCUSDT,91182.01000000,0.00672000,2025-04-22T15:22:14.7090000Z,2025-04-22T15:22:13.5152552Z,True
BTCUSDT,91182.01000000,0.03300000,2025-04-22T15:22:14.7230000Z,2025-04-22T15:22:13.5287389Z,True
BTCUSDT,91182.01000000,0.00020000,2025-04-22T15:22:14.7800000Z,2025-04-22T15:22:13.5843088Z,True
BTCUSDT,91182.01000000,0.00024000,2025-04-22T15:22:14.8370000Z,2025-04-22T15:22:13.6422455Z,True
BTCUSDT,91182.02000000,0.00054000,2025-04-22T15:22:14.9170000Z,2025-04-22T15:22:13.7426813Z,False
BTCUSDT,91182.02000000,0.00007000,2025-04-22T15:22:15.0320000Z,2025-04-22T15:22:13.8375205Z,False
BTCUSDT,91182.02000000,0.00007000,2025-04-22T15:22:15.0320000Z,2025-04-22T15:22:13.8396855Z,False
BTCUSDT,91182.02000000,0.00007000,2025-04-22T15:22:15.0340000Z,2025-04-22T15:22:13.8418007Z,False
BTCUSDT,91182.02000000,0.00022000,2025-04-22T15:22:15.0380000Z,2025-04-22T15:22:13.8460481Z,False
BTCUSDT,91182.02000000,0.00035000,2025-04-22T15:22:15.1940000Z,2025-04-22T15:22:13.9998392Z,False
BTCUSDT,91182.01000000,0.00093000,2025-04-22T15:22:15.2140000Z,2025-04-22T15:22:14.0208513Z,True
BTCUSDT,91182.01000000,0.05484000,2025-04-22T15:22:15.3100000Z,2025-04-22T15:22:14.1154498Z,True
BTCUSDT,91182.01000000,0.01253000,2025-04-22T15:22:15.3290000Z,2025-04-22T15:22:14.1345511Z,True
BTCUSDT,91182.01000000,0.06220000,2025-04-22T15:22:15.3630000Z,2025-04-22T15:22:14.1742935Z,True
BTCUSDT,91182.01000000,0.01354000,2025-04-22T15:22:15.3630000Z,2025-04-22T15:22:14.1765288Z,True
BTCUSDT,91182.02000000,0.06442000,2025-04-22T15:22:15.4810000Z,2025-04-22T15:22:14.3167649Z,False
BTCUSDT,91182.02000000,0.00201000,2025-04-22T15:22:15.4810000Z,2025-04-22T15:22:14.3191522Z,False
BTCUSDT,91182.02000000,0.00025000,2025-04-22T15:22:15.4810000Z,2025-04-22T15:22:14.3211743Z,False
BTCUSDT,91182.02000000,0.00143000,2025-04-22T15:22:15.4810000Z,2025-04-22T15:22:14.3230067Z,False
BTCUSDT,91182.02000000,0.00024000,2025-04-22T15:22:15.4810000Z,2025-04-22T15:22:14.3248124Z,False
BTCUSDT,91182.02000000,0.00043000,2025-04-22T15:22:15.4810000Z,2025-04-22T15:22:14.3266918Z,False
BTCUSDT,91182.02000000,0.00152000,2025-04-22T15:22:15.4810000Z,2025-04-22T15:22:14.3285604Z,False
BTCUSDT,91182.02000000,0.00184000,2025-04-22T15:22:15.4810000Z,2025-04-22T15:22:14.3304258Z,False
BTCUSDT,91182.02000000,0.04521000,2025-04-22T15:22:15.4810000Z,2025-04-22T15:22:14.3325539Z,False
BTCUSDT,91182.01000000,0.00540000,2025-04-22T15:22:15.4980000Z,2025-04-22T15:22:14.3371322Z,True
BTCUSDT,91182.01000000,0.01309000,2025-04-22T15:22:15.5150000Z,2025-04-22T15:22:14.3498307Z,True
BTCUSDT,91182.01000000,0.01500000,2025-04-22T15:22:15.5220000Z,2025-04-22T15:22:14.3527813Z,True
BTCUSDT,91182.01000000,0.00032000,2025-04-22T15:22:15.6750000Z,2025-04-22T15:22:14.4850924Z,True
BTCUSDT,91182.01000000,0.00020000,2025-04-22T15:22:15.7820000Z,2025-04-22T15:22:14.5861856Z,True
BTCUSDT,91182.01000000,0.03328000,2025-04-22T15:22:15.8330000Z,2025-04-22T15:22:14.6410731Z,True
BTCUSDT,91182.02000000,0.00647000,2025-04-22T15:22:15.8450000Z,2025-04-22T15:22:14.6541139Z,False
BTCUSDT,91182.01000000,0.00025000,2025-04-22T15:22:15.9390000Z,2025-04-22T15:22:14.7444272Z,True
BTCUSDT,91182.01000000,0.00164000,2025-04-22T15:22:15.9390000Z,2025-04-22T15:22:14.7467206Z,True
BTCUSDT,91182.01000000,0.00125000,2025-04-22T15:22:15.9390000Z,2025-04-22T15:22:14.7486279Z,True
BTCUSDT,91182.01000000,0.00202000,2025-04-22T15:22:15.9390000Z,2025-04-22T15:22:14.7504890Z,True
BTCUSDT,91182.01000000,0.00050000,2025-04-22T15:22:15.9390000Z,2025-04-22T15:22:14.7523080Z,True
BTCUSDT,91182.01000000,0.00025000,2025-04-22T15:22:15.9390000Z,2025-04-22T15:22:14.7545641Z,True
BTCUSDT,91182.01000000,0.00311000,2025-04-22T15:22:15.9390000Z,2025-04-22T15:22:14.7566390Z,True
BTCUSDT,91182.01000000,0.00024000,2025-04-22T15:22:16.0090000Z,2025-04-22T15:22:14.8239099Z,True
BTCUSDT,91182.02000000,0.00010000,2025-04-22T15:22:16.0870000Z,2025-04-22T15:22:14.8922227Z,False
BTCUSDT,91182.02000000,0.00352000,2025-04-22T15:22:16.2690000Z,2025-04-22T15:22:15.0731975Z,False
BTCUSDT,91182.02000000,0.00030000,2025-04-22T15:22:16.3690000Z,2025-04-22T15:22:15.1735859Z,False
BTCUSDT,91182.01000000,0.00588000,2025-04-22T15:22:16.3720000Z,2025-04-22T15:22:15.1829721Z,True
BTCUSDT,91182.01000000,0.00042000,2025-04-22T15:22:16.3720000Z,2025-04-22T15:22:15.1851725Z,True
BTCUSDT,91182.01000000,0.00305000,2025-04-22T15:22:16.3720000Z,2025-04-22T15:22:15.1869602Z,True
BTCUSDT,91182.01000000,0.00024000,2025-04-22T15:22:16.3720000Z,2025-04-22T15:22:15.1887421Z,True
BTCUSDT,91182.01000000,0.00006000,2025-04-22T15:22:16.3720000Z,2025-04-22T15:22:15.1912683Z,True
BTCUSDT,91182.01000000,0.00024000,2025-04-22T15:22:16.3720000Z,2025-04-22T15:22:15.1935202Z,True
BTCUSDT,91182.01000000,0.00116000,2025-04-22T15:22:16.3720000Z,2025-04-22T15:22:15.1956529Z,True
BTCUSDT,91182.01000000,0.00164000,2025-04-22T15:22:16.3720000Z,2025-04-22T15:22:15.1975030Z,True
BTCUSDT,91182.01000000,0.00024000,2025-04-22T15:22:16.3720000Z,2025-04-22T15:22:15.1992600Z,True
BTCUSDT,91182.01000000,0.00024000,2025-04-22T15:22:16.3720000Z,2025-04-22T15:22:15.2010111Z,True
BTCUSDT,91182.01000000,0.00452000,2025-04-22T15:22:16.3720000Z,2025-04-22T15:22:15.2027890Z,True
BTCUSDT,91182.01000000,0.00006000,2025-04-22T15:22:16.4770000Z,2025-04-22T15:22:15.2826592Z,True
BTCUSDT,91182.01000000,0.01310000,2025-04-22T15:22:16.4770000Z,2025-04-22T15:22:15.2850634Z,True
BTCUSDT,91182.02000000,0.00010000,2025-04-22T15:22:16.7070000Z,2025-04-22T15:22:15.5170211Z,False
BTCUSDT,91182.01000000,0.01305000,2025-04-22T15:22:16.7160000Z,2025-04-22T15:22:15.5201895Z,True
BTCUSDT,91182.01000000,0.00020000,2025-04-22T15:22:16.7840000Z,2025-04-22T15:22:15.5932606Z,True
BTCUSDT,91182.01000000,0.00029000,2025-04-22T15:22:16.8780000Z,2025-04-22T15:22:15.6830090Z,True
BTCUSDT,91182.01000000,0.00091000,2025-04-22T15:22:16.9680000Z,2025-04-22T15:22:15.7735137Z,True
BTCUSDT,91182.01000000,0.00055000,2025-04-22T15:22:17.1430000Z,2025-04-22T15:22:15.9484946Z,True
BTCUSDT,91182.01000000,0.00023000,2025-04-22T15:22:17.3350000Z,2025-04-22T15:22:16.1427432Z,True
BTCUSDT,91182.02000000,0.00449000,2025-04-22T15:22:17.4810000Z,2025-04-22T15:22:16.2945469Z,False
BTCUSDT,91182.01000000,0.01500000,2025-04-22T15:22:17.6580000Z,2025-04-22T15:22:16.4800201Z,True
BTCUSDT,91182.01000000,0.00632000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.4822877Z,True
BTCUSDT,91182.01000000,0.00164000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.4841983Z,True
BTCUSDT,91182.01000000,0.00025000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.4866897Z,True
BTCUSDT,91182.01000000,0.00290000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.4891866Z,True
BTCUSDT,91182.01000000,0.00025000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.4915945Z,True
BTCUSDT,91182.01000000,0.00024000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.4935742Z,True
BTCUSDT,91182.01000000,0.00053000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.4961622Z,True
BTCUSDT,91182.01000000,0.00016000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.4983536Z,True
BTCUSDT,91182.01000000,0.00151000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5008114Z,True
BTCUSDT,91182.01000000,0.00120000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5028253Z,True
BTCUSDT,91182.01000000,0.00046000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5049051Z,True
BTCUSDT,91182.01000000,0.00503000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5069942Z,True
BTCUSDT,91182.01000000,0.00007000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5090252Z,True
BTCUSDT,91182.01000000,0.00010000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5114903Z,True
BTCUSDT,91182.01000000,0.00006000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5141065Z,True
BTCUSDT,91182.01000000,0.00006000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5161174Z,True
BTCUSDT,91182.01000000,0.00006000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5178843Z,True
BTCUSDT,91182.00000000,0.00891000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5196647Z,True
BTCUSDT,91181.99000000,0.00007000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5215901Z,True
BTCUSDT,91181.99000000,0.00006000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5234419Z,True
BTCUSDT,91181.99000000,0.00006000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5252833Z,True
BTCUSDT,91181.99000000,0.00008000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5272072Z,True
BTCUSDT,91181.99000000,0.00009000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5318491Z,True
BTCUSDT,91181.99000000,0.00006000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5337599Z,True
BTCUSDT,91181.98000000,0.00583000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5356458Z,True
BTCUSDT,91181.98000000,0.01500000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5377226Z,True
BTCUSDT,91181.98000000,0.01500000,2025-04-22T15:22:17.6590000Z,2025-04-22T15:22:16.5396011Z,True
BTCUSDT,91181.98000000,0.02100000,2025-04-22T15:22:17.6600000Z,2025-04-22T15:22:16.5414246Z,True
BTCUSDT,91181.98000000,0.02100000,2025-04-22T15:22:17.6600000Z,2025-04-22T15:22:16.5432979Z,True
BTCUSDT,91181.98000000,0.02100000,2025-04-22T15:22:17.6600000Z,2025-04-22T15:22:16.5452805Z,True
BTCUSDT,91181.98000000,0.02500000,2025-04-22T15:22:17.6600000Z,2025-04-22T15:22:16.5471699Z,True
BTCUSDT,91181.98000000,0.02500000,2025-04-22T15:22:17.6600000Z,2025-04-22T15:22:16.5497127Z,True
BTCUSDT,91181.98000000,0.02100000,2025-04-22T15:22:17.6610000Z,2025-04-22T15:22:16.5521522Z,True
BTCUSDT,91181.98000000,0.00017000,2025-04-22T15:22:17.6610000Z,2025-04-22T15:22:16.5540064Z,True
BTCUSDT,91181.98000000,0.00006000,2025-04-22T15:22:17.6610000Z,2025-04-22T15:22:16.5565823Z,True
BTCUSDT,91181.98000000,0.00006000,2025-04-22T15:22:17.6610000Z,2025-04-22T15:22:16.5583916Z,True
BTCUSDT,91181.98000000,0.00006000,2025-04-22T15:22:17.6610000Z,2025-04-22T15:22:16.5601409Z,True
BTCUSDT,91181.94000000,0.00202000,2025-04-22T15:22:17.6610000Z,2025-04-22T15:22:16.5620697Z,True
BTCUSDT,91181.98000000,0.00010000,2025-04-22T15:22:17.6610000Z,2025-04-22T15:22:16.5638645Z,True
BTCUSDT,91181.08000000,0.00006000,2025-04-22T15:22:17.6630000Z,2025-04-22T15:22:16.5657597Z,True
BTCUSDT,91180.27000000,0.00007000,2025-04-22T15:22:17.6630000Z,2025-04-22T15:22:16.5675799Z,True
BTCUSDT,91180.00000000,0.00006000,2025-04-22T15:22:17.6630000Z,2025-04-22T15:22:16.5699085Z,True
BTCUSDT,91177.63000000,0.00006000,2025-04-22T15:22:17.6630000Z,2025-04-22T15:22:16.5719040Z,True
BTCUSDT,91177.63000000,0.00220000,2025-04-22T15:22:17.6630000Z,2025-04-22T15:22:16.5737151Z,True
BTCUSDT,91177.45000000,0.00268000,2025-04-22T15:22:17.6630000Z,2025-04-22T15:22:16.5754495Z,True
BTCUSDT,91177.45000000,0.00202000,2025-04-22T15:22:17.6630000Z,2025-04-22T15:22:16.5772795Z,True
BTCUSDT,91177.45000000,0.00024000,2025-04-22T15:22:17.6630000Z,2025-04-22T15:22:16.5791150Z,True
BTCUSDT,91177.10000000,0.00012000,2025-04-22T15:22:17.6630000Z,2025-04-22T15:22:16.5808643Z,True
BTCUSDT,91177.02000000,0.00025000,2025-04-22T15:22:17.6630000Z,2025-04-22T15:22:16.5831341Z,True
BTCUSDT,91176.19000000,0.00010000,2025-04-22T15:22:17.6630000Z,2025-04-22T15:22:16.5854611Z,True
BTCUSDT,91176.19000000,0.00013000,2025-04-22T15:22:17.6630000Z,2025-04-22T15:22:16.5880165Z,True
BTCUSDT,91176.18000000,0.00006000,2025-04-22T15:22:17.6690000Z,2025-04-22T15:22:16.5904057Z,True
BTCUSDT,91176.18000000,0.02094000,2025-04-22T15:22:17.6690000Z,2025-04-22T15:22:16.5925641Z,True
BTCUSDT,91176.18000000,0.02090000,2025-04-22T15:22:17.6690000Z,2025-04-22T15:22:16.5950302Z,True
BTCUSDT,91176.18000000,0.01244000,2025-04-22T15:22:17.6700000Z,2025-04-22T15:22:16.5968363Z,True
BTCUSDT,91176.18000000,0.00856000,2025-04-22T15:22:17.6700000Z,2025-04-22T15:22:16.5986587Z,True
BTCUSDT,91176.18000000,0.02100000,2025-04-22T15:22:17.6710000Z,2025-04-22T15:22:16.6004548Z,True
BTCUSDT,91176.18000000,0.01863000,2025-04-22T15:22:17.6710000Z,2025-04-22T15:22:16.6025016Z,True
BTCUSDT,91176.18000000,0.01100000,2025-04-22T15:22:17.6910000Z,2025-04-22T15:22:16.6043632Z,True
BTCUSDT,91176.19000000,0.00045000,2025-04-22T15:22:17.7250000Z,2025-04-22T15:22:16.6061703Z,False
BTCUSDT,91176.19000000,0.03479000,2025-04-22T15:22:17.7250000Z,2025-04-22T15:22:16.6081628Z,False
BTCUSDT,91176.19000000,0.00109000,2025-04-22T15:22:17.7820000Z,2025-04-22T15:22:16.6100416Z,False
BTCUSDT,91176.18000000,0.00094000,2025-04-22T15:22:17.7830000Z,2025-04-22T15:22:16.6120229Z,True
BTCUSDT,91176.18000000,0.00020000,2025-04-22T15:22:17.7860000Z,2025-04-22T15:22:16.6138135Z,True
BTCUSDT,91176.18000000,0.00050000,2025-04-22T15:22:17.8390000Z,2025-04-22T15:22:16.6450709Z,True
BTCUSDT,91176.18000000,0.00153000,2025-04-22T15:22:17.8390000Z,2025-04-22T15:22:16.6473129Z,True
BTCUSDT,91176.18000000,0.00143000,2025-04-22T15:22:17.8610000Z,2025-04-22T15:22:16.6665946Z,True
BTCUSDT,91176.18000000,0.01177000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.6922597Z,True
BTCUSDT,91176.18000000,0.00024000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.6944750Z,True
BTCUSDT,91176.18000000,0.00202000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.6962551Z,True
BTCUSDT,91176.18000000,0.00050000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.6986197Z,True
BTCUSDT,91176.18000000,0.00030000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7007730Z,True
BTCUSDT,91176.18000000,0.00094000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7029174Z,True
BTCUSDT,91176.18000000,0.00010000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7052349Z,True
BTCUSDT,91176.18000000,0.00006000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7072175Z,True
BTCUSDT,91176.18000000,0.00024000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7094899Z,True
BTCUSDT,91176.18000000,0.00025000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7113105Z,True
BTCUSDT,91176.18000000,0.00070000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7130862Z,True
BTCUSDT,91176.18000000,0.00006000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7149701Z,True
BTCUSDT,91176.18000000,0.00006000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7168651Z,True
BTCUSDT,91176.16000000,0.00006000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7190664Z,True
BTCUSDT,91176.16000000,0.00006000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7211742Z,True
BTCUSDT,91176.16000000,0.00019000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7231073Z,True
BTCUSDT,91176.16000000,0.00019000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7251470Z,True
BTCUSDT,91176.16000000,0.00008000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7271786Z,True
BTCUSDT,91176.16000000,0.00006000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7292009Z,True
BTCUSDT,91176.15000000,0.16000000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7310381Z,True
BTCUSDT,91176.15000000,0.00006000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7331097Z,True
BTCUSDT,91176.15000000,0.00006000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7349037Z,True
BTCUSDT,91176.15000000,0.00006000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7369881Z,True
BTCUSDT,91175.62000000,0.00006000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7387526Z,True
BTCUSDT,91174.71000000,0.00041000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7405227Z,True
BTCUSDT,91174.71000000,0.00006000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7426114Z,True
BTCUSDT,91174.26000000,0.00101000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7444345Z,True
BTCUSDT,91174.09000000,0.00013000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7464738Z,True
BTCUSDT,91173.99000000,0.00022000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7484574Z,True
BTCUSDT,91173.80000000,0.00006000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7502639Z,True
BTCUSDT,91172.77000000,0.00139000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7522869Z,True
BTCUSDT,91171.63000000,0.00026000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7540234Z,True
BTCUSDT,91171.62000000,0.00353000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7558125Z,True
BTCUSDT,91171.62000000,0.00025000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7577017Z,True
BTCUSDT,91171.16000000,0.00012000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7594652Z,True
BTCUSDT,91169.93000000,0.00009000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7612203Z,True
BTCUSDT,91169.92000000,0.00006000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7630167Z,True
BTCUSDT,91169.92000000,0.00006000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7648246Z,True
BTCUSDT,91169.92000000,0.00007000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7666099Z,True
BTCUSDT,91169.92000000,0.00006000,2025-04-22T15:22:17.8830000Z,2025-04-22T15:22:16.7683569Z,True
BTCUSDT,91169.92000000,0.00197000,2025-04-22T15:22:18.0650000Z,2025-04-22T15:22:16.8731867Z,False
BTCUSDT,91169.91000000,0.00006000,2025-04-22T15:22:18.1970000Z,2025-04-22T15:22:17.0052125Z,True
BTCUSDT,91169.91000000,0.00001000,2025-04-22T15:22:18.1970000Z,2025-04-22T15:22:17.0074829Z,True
BTCUSDT,91169.92000000,0.10973000,2025-04-22T15:22:18.2410000Z,2025-04-22T15:22:17.0462730Z,False
BTCUSDT,91169.91000000,0.00052000,2025-04-22T15:22:18.5110000Z,2025-04-22T15:22:17.3169388Z,True
BTCUSDT,91169.92000000,0.00219000,2025-04-22T15:22:18.5340000Z,2025-04-22T15:22:17.3479302Z,False
BTCUSDT,91169.91000000,0.21491000,2025-04-22T15:22:18.6810000Z,2025-04-22T15:22:17.4874851Z,True
BTCUSDT,91169.92000000,0.00008000,2025-04-22T15:22:18.7150000Z,2025-04-22T15:22:17.5210517Z,False
BTCUSDT,91169.92000000,0.01846000,2025-04-22T15:22:18.7190000Z,2025-04-22T15:22:17.5319343Z,False
BTCUSDT,91169.91000000,0.00020000,2025-04-22T15:22:18.7870000Z,2025-04-22T15:22:17.5930641Z,True
BTCUSDT,91169.92000000,0.00006000,2025-04-22T15:22:18.9080000Z,2025-04-22T15:22:17.7167768Z,False
BTCUSDT,91169.92000000,0.00037000,2025-04-22T15:22:18.9360000Z,2025-04-22T15:22:17.7419732Z,False
BTCUSDT,91169.92000000,0.00027000,2025-04-22T15:22:18.9760000Z,2025-04-22T15:22:17.7826370Z,False
BTCUSDT,91169.91000000,0.01000000,2025-04-22T15:22:19.1000000Z,2025-04-22T15:22:17.9050176Z,True
BTCUSDT,91169.92000000,0.17738000,2025-04-22T15:22:19.3160000Z,2025-04-22T15:22:18.1211050Z,False
BTCUSDT,91169.91000000,0.00203000,2025-04-22T15:22:19.5220000Z,2025-04-22T15:22:18.3270274Z,True
BTCUSDT,91169.91000000,0.02193000,2025-04-22T15:22:19.6260000Z,2025-04-22T15:22:18.4310530Z,True
BTCUSDT,91169.92000000,0.00068000,2025-04-22T15:22:19.6350000Z,2025-04-22T15:22:18.4402046Z,False
BTCUSDT,91169.92000000,0.00017000,2025-04-22T15:22:19.6930000Z,2025-04-22T15:22:18.4981149Z,False
BTCUSDT,91169.91000000,0.00020000,2025-04-22T15:22:19.7860000Z,2025-04-22T15:22:18.5914942Z,True
BTCUSDT,91169.91000000,0.01500000,2025-04-22T15:22:20.0850000Z,2025-04-22T15:22:18.8903141Z,True
BTCUSDT,91169.91000000,0.00300000,2025-04-22T15:22:20.0860000Z,2025-04-22T15:22:18.8926665Z,True
BTCUSDT,91169.91000000,0.00300000,2025-04-22T15:22:20.0860000Z,2025-04-22T15:22:18.8948450Z,True
BTCUSDT,91169.91000000,0.01500000,2025-04-22T15:22:20.0870000Z,2025-04-22T15:22:18.8967495Z,True
BTCUSDT,91169.91000000,0.00300000,2025-04-22T15:22:20.0870000Z,2025-04-22T15:22:18.8987277Z,True
BTCUSDT,91169.91000000,0.00300000,2025-04-22T15:22:20.0870000Z,2025-04-22T15:22:18.9006493Z,True
BTCUSDT,91169.91000000,0.00300000,2025-04-22T15:22:20.0870000Z,2025-04-22T15:22:18.9031326Z,True
BTCUSDT,91169.91000000,0.00300000,2025-04-22T15:22:20.0870000Z,2025-04-22T15:22:18.9052700Z,True
BTCUSDT,91169.91000000,0.00300000,2025-04-22T15:22:20.0870000Z,2025-04-22T15:22:18.9073640Z,True
BTCUSDT,91169.91000000,0.00300000,2025-04-22T15:22:20.0880000Z,2025-04-22T15:22:18.9091533Z,True
BTCUSDT,91169.91000000,0.00300000,2025-04-22T15:22:20.0880000Z,2025-04-22T15:22:18.9110544Z,True
BTCUSDT,91169.91000000,0.00300000,2025-04-22T15:22:20.0880000Z,2025-04-22T15:22:18.9131876Z,True
BTCUSDT,91169.91000000,0.00300000,2025-04-22T15:22:20.0880000Z,2025-04-22T15:22:18.9154433Z,True
BTCUSDT,91169.91000000,0.00300000,2025-04-22T15:22:20.0890000Z,2025-04-22T15:22:18.9177470Z,True
BTCUSDT,91169.91000000,0.01500000,2025-04-22T15:22:20.0900000Z,2025-04-22T15:22:18.9198465Z,True
BTCUSDT,91169.92000000,0.01096000,2025-04-22T15:22:20.1080000Z,2025-04-22T15:22:18.9218950Z,False
BTCUSDT,91169.91000000,0.01500000,2025-04-22T15:22:20.1600000Z,2025-04-22T15:22:18.9650707Z,True
BTCUSDT,91169.91000000,0.01100000,2025-04-22T15:22:20.1820000Z,2025-04-22T15:22:18.9871552Z,True
BTCUSDT,91169.92000000,0.00061000,2025-04-22T15:22:20.5250000Z,2025-04-22T15:22:19.3299648Z,False
BTCUSDT,91169.92000000,0.00033000,2025-04-22T15:22:20.7530000Z,2025-04-22T15:22:19.5580698Z,False
BTCUSDT,91169.92000000,0.00055000,2025-04-22T15:22:20.7650000Z,2025-04-22T15:22:19.5699879Z,False
BTCUSDT,91169.91000000,0.00020000,2025-04-22T15:22:20.7870000Z,2025-04-22T15:22:19.5909983Z,True
BTCUSDT,91169.92000000,0.00014000,2025-04-22T15:22:20.8930000Z,2025-04-22T15:22:19.6982514Z,False
BTCUSDT,91169.91000000,0.00017000,2025-04-22T15:22:21.1630000Z,2025-04-22T15:22:19.9674889Z,True
BTCUSDT,91169.91000000,0.00017000,2025-04-22T15:22:21.3730000Z,2025-04-22T15:22:20.1786056Z,True
BTCUSDT,91169.91000000,0.00147000,2025-04-22T15:22:21.3740000Z,2025-04-22T15:22:20.1814444Z,True
BTCUSDT,91169.91000000,0.00024000,2025-04-22T15:22:21.3740000Z,2025-04-22T15:22:20.1836240Z,True
BTCUSDT,91169.91000000,0.00025000,2025-04-22T15:22:21.3740000Z,2025-04-22T15:22:20.1854149Z,True
